GESTFIPS,PRTAGE,PESEX,HRPOOR,HESS4,HESH4,HESHF4,HRFS12M1
54,30,2,-1,-1,-1,-1,-1
54,9,1,-1,-1,-1,-1,-1
54,6,2,-1,-1,-1,-1,-1
54,31,1,2,-1,-1,-1,1
54,29,2,2,-1,-1,-1,1
54,5,2,2,-1,-1,-1,1
54,3,1,2,-1,-1,-1,1
54,75,1,-1,-1,-1,-1,-1
54,41,1,-1,-1,-1,-1,-1
54,35,2,-1,-1,-1,-1,-1
54,51,1,2,-1,-1,-1,1
54,64,2,2,-1,-1,-1,1
54,80,2,2,-1,-1,-1,1
54,-1,-1,-1,-1,-1,-1,-1
54,42,1,-1,-1,-1,-1,-1
54,41,2,2,-1,-1,-1,1
54,41,1,2,-1,-1,-1,1
54,17,2,2,-1,-1,-1,1
54,-1,-1,-1,-1,-1,-1,-1
54,70,2,2,-1,-1,-1,1
54,22,2,1,3,2,-1,1
54,27,1,1,3,2,-1,1
54,2,1,1,3,2,-1,1
54,0,1,1,3,2,-1,1
54,-1,-1,-1,-1,-1,-1,-1
54,65,2,-1,-1,-1,-1,-1
54,72,1,-1,-1,-1,-1,-1
54,43,1,-1,-1,-1,-1,-1
54,47,1,-1,-1,-1,-1,-1
54,46,2,-1,-1,-1,-1,-1
54,-1,-1,-1,-1,-1,-1,-1
54,25,2,2,-1,-1,-1,1
54,26,1,2,-1,-1,-1,1
54,3,2,2,-1,-1,-1,1
54,39,2,-1,-1,-1,-1,-1
54,37,1,-1,-1,-1,-1,-1
54,16,2,-1,-1,-1,-1,-1
54,11,1,-1,-1,-1,-1,-1
54,9,2,-1,-1,-1,-1,-1
54,60,2,2,2,2,-1,1
54,59,1,2,2,2,-1,1
54,41,1,2,2,2,-1,1
54,42,2,2,2,2,-1,1
54,50,2,2,-1,-1,-1,1
54,52,1,2,-1,-1,-1,1
54,16,2,2,-1,-1,-1,1
54,13,2,2,-1,-1,-1,1
54,12,1,2,-1,-1,-1,1
54,10,2,2,-1,-1,-1,1
54,71,1,2,-1,-1,-1,1
54,45,2,-1,-1,-1,-1,-1
54,56,1,-1,-1,-1,-1,-1
54,14,1,-1,-1,-1,-1,-1
54,62,2,-1,-1,-1,-1,-1
54,-1,-1,-1,-1,-1,-1,-1
54,35,1,1,3,-1,-1,1
54,34,2,1,3,-1,-1,1
54,2,1,1,3,-1,-1,1
54,0,2,1,3,-1,-1,1
54,-1,-1,-1,-1,-1,-1,-1
54,-1,-1,-1,-1,-1,-1,-1
54,58,2,-1,-1,-1,-1,-1
54,63,1,-1,-1,-1,-1,-1
54,-1,-1,-1,-1,-1,-1,-1
54,-1,-1,-1,-1,-1,-1,-1
54,37,2,2,3,-1,-1,1
54,45,1,2,3,-1,-1,1
54,9,2,2,3,-1,-1,1
54,8,2,2,3,-1,-1,1
54,-1,-1,-1,-1,-1,-1,-1
54,69,1,1,2,2,-1,2
54,46,1,-1,-1,-1,-1,-1
54,35,2,-1,-1,-1,-1,-1
54,6,2,-1,-1,-1,-1,-1
54,39,2,-1,-1,-1,-1,-1
54,18,1,-1,-1,-1,-1,-1
54,23,1,-1,-1,-1,-1,-1
54,-1,-1,-1,-1,-1,-1,-1
54,49,1,2,3,2,-1,1
54,40,2,2,3,2,-1,1
54,5,1,2,3,2,-1,1
54,-1,-1,-1,-1,-1,-1,-1
54,-1,-1,-1,-1,-1,-1,-1
54,45,1,1,3,2,-1,1
54,38,2,1,3,2,-1,1
54,75,1,-1,-1,-1,-1,-1
54,78,2,-1,-1,-1,-1,-1
54,37,2,1,3,2,-1,2
54,34,1,1,3,2,-1,2
54,13,1,1,3,2,-1,2
54,46,2,-1,-1,-1,-1,-1
54,55,1,-1,-1,-1,-1,-1
54,79,2,-1,-1,-1,-1,-1
54,22,2,-1,-1,-1,-1,-1
54,45,1,-1,-1,-1,-1,-1
54,48,1,-1,-1,-1,-1,-1
54,45,2,-1,-1,-1,-1,-1
54,22,2,-1,-1,-1,-1,-1
54,20,2,-1,-1,-1,-1,-1
54,18,1,-1,-1,-1,-1,-1
54,60,1,-1,-1,-1,-1,-1
54,49,2,-1,-1,-1,-1,-1
54,71,2,-1,-1,-1,-1,-1
54,-1,-1,-1,-1,-1,-1,-1
54,-1,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1
56,34,2,2,-1,-1,-1,1
56,39,2,2,-1,-1,-1,1
56,-1,-1,-1,-1,-1,-1,-1
56,80,2,-1,-1,-1,-1,-1
56,62,1,-1,-1,-1,-1,-1
56,60,2,-1,-1,-1,-1,-1
56,30,1,2,-1,-1,-1,1
56,26,2,2,-1,-1,-1,1
56,5,1,2,-1,-1,-1,1
56,-1,-1,-1,-1,-1,-1,-1
56,70,2,2,-1,-1,-1,1
56,71,1,2,-1,-1,-1,1
56,-1,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1
56,62,1,2,-1,-1,-1,1
56,25,1,2,-1,-1,-1,1
56,45,1,-1,-1,-1,-1,-1
56,22,1,-1,-1,-1,-1,-1
56,32,1,2,-1,-1,-1,1
56,32,2,2,-1,-1,-1,1
56,49,2,2,-1,-1,-1,1
56,54,1,2,-1,-1,-1,1
56,13,1,2,-1,-1,-1,1
56,14,2,2,-1,-1,-1,1
56,70,2,-1,-1,-1,-1,-1
56,70,1,-1,-1,-1,-1,-1
56,37,1,1,3,2,-1,1
56,30,2,1,3,2,-1,1
56,0,2,1,3,2,-1,1
56,33,1,1,3,-1,-1,1
56,28,2,1,3,-1,-1,1
56,14,1,1,3,-1,-1,1
56,8,2,1,3,-1,-1,1
56,5,1,1,3,-1,-1,1
56,28,2,2,3,-1,-1,1
56,33,1,2,3,-1,-1,1
56,4,1,2,3,-1,-1,1
56,39,1,2,3,-1,-1,1
56,41,2,2,3,-1,-1,1
56,16,1,2,3,-1,-1,1
56,15,2,2,3,-1,-1,1
56,13,2,2,3,-1,-1,1
56,49,1,2,-1,-1,-1,1
56,50,2,2,-1,-1,-1,1
56,11,1,2,-1,-1,-1,1
56,9,2,2,-1,-1,-1,1
56,17,2,2,-1,-1,-1,1
56,66,1,2,-1,-1,-1,1
56,66,2,2,-1,-1,-1,1
56,32,2,2,-1,-1,-1,1
56,32,1,2,-1,-1,-1,1
56,6,1,2,-1,-1,-1,1
56,4,2,2,-1,-1,-1,1
56,85,2,2,3,-1,-1,1
56,64,1,2,-1,-1,-1,1
56,62,2,2,-1,-1,-1,1
56,51,1,1,1,2,-1,3
56,-1,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1
56,36,1,2,-1,-1,-1,1
56,32,2,2,-1,-1,-1,1
56,12,2,2,-1,-1,-1,1
56,-1,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1
56,85,2,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1
1,70,2,2,3,-1,-1,1
1,85,2,2,3,-1,-1,1
1,66,1,2,3,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,61,2,2,3,-1,-1,1
1,59,1,2,3,-1,-1,1
1,32,1,2,3,-1,-1,1
1,57,1,-1,-1,-1,-1,-1
1,56,2,-1,-1,-1,-1,-1
1,26,2,2,-1,-1,-1,1
1,49,2,2,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,32,2,2,-1,-1,-1,1
1,13,2,2,-1,-1,-1,1
1,8,1,2,-1,-1,-1,1
1,47,1,-1,-1,-1,-1,-1
1,40,2,-1,-1,-1,-1,-1
1,19,2,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,-1,-1,-1,-1
1,48,2,-1,-1,-1,-1,-1
1,14,1,-1,-1,-1,-1,-1
1,39,2,1,2,2,-1,2
1,9,1,1,2,2,-1,2
1,25,1,2,-1,-1,-1,1
1,50,1,2,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1
1,37,1,2,-1,-1,-1,1
1,30,1,2,-1,-1,-1,1
1,31,2,2,-1,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1
1,51,1,1,3,-1,-1,1
1,67,1,1,3,-1,-1,1
1,69,2,1,3,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1
1,38,1,2,1,2,-1,2
1,17,1,2,1,2,-1,2
1,21,2,2,1,2,-1,2
1,52,2,2,-1,-1,-1,1
1,53,1,2,-1,-1,-1,1
1,31,1,-1,-1,-1,-1,-1
1,26,2,-1,-1,-1,-1,-1
1,0,1,-1,-1,-1,-1,-1
1,52,1,-1,-1,-1,-1,-1
1,45,2,-1,-1,-1,-1,-1
1,20,1,-1,-1,-1,-1,-1
1,77,2,-1,-1,-1,-1,-1
1,60,1,-1,-1,-1,-1,-1
1,65,2,2,1,2,-1,2
1,37,1,2,1,2,-1,2
1,37,1,2,-1,-1,-1,1
1,34,2,2,-1,-1,-1,1
1,35,1,1,3,-1,-1,1
1,-1,-1,-1,-1,-1,-1,-1
1,37,1,-1,-1,-1,-1,-1
1,32,2,-1,-1,-1,-1,-1
1,33,2,-1,-1,-1,-1,-1
1,10,1,-1,-1,-1,-1,-1
1,13,2,-1,-1,-1,-1,-1
1,48,2,-1,-1,-1,-1,-1
1,26,2,2,-1,-1,-1,1
1,4,2,2,-1,-1,-1,1
1,15,2,1,3,-1,-1,1
1,56,2,1,3,-1,-1,1
1,23,2,2,3,-1,-1,1
1,49,1,2,3,-1,-1,1
1,54,2,2,3,-1,-1,1
1,26,1,2,3,-1,-1,1
1,57,2,-1,-1,-1,-1,-1
1,77,2,-1,-1,-1,-1,-1
1,32,2,-1,-1,-1,-1,-1
1,66,2,-1,-1,-1,-1,-1
1,38,2,-1,-1,-1,-1,-1
1,36,1,-1,-1,-1,-1,-1
1,22,2,-1,-1,-1,-1,-1
1,26,1,-1,-1,-1,-1,-1
1,0,2,-1,-1,-1,-1,-1
1,57,2,1,1,1,1,3
1,43,1,-1,-1,-1,-1,-1
1,36,2,-1,-1,-1,-1,-1
1,15,2,-1,-1,-1,-1,-1
1,29,2,2,-1,-1,-1,1
1,34,1,2,-1,-1,-1,1
2,28,2,2,-1,-1,-1,1
2,39,1,2,-1,-1,-1,1
2,7,1,2,-1,-1,-1,1
2,4,2,2,-1,-1,-1,1
2,32,1,2,-1,-1,-1,1
2,28,2,2,-1,-1,-1,1
2,65,1,2,-1,-1,-1,1
2,3,1,2,-1,-1,-1,1
2,51,1,2,-1,-1,-1,1
2,48,2,2,-1,-1,-1,1
2,75,1,2,-1,-1,-1,1
2,72,2,2,-1,-1,-1,1
2,15,2,2,-1,-1,-1,1
2,15,2,2,-1,-1,-1,1
2,-1,-1,-1,-1,-1,-1,-1
2,28,2,-1,-1,-1,-1,-1
2,51,1,2,-1,-1,-1,1
2,53,2,2,-1,-1,-1,1
2,35,2,2,-1,-1,-1,1
2,40,2,2,-1,-1,-1,1
2,18,1,2,-1,-1,-1,1
2,14,2,2,-1,-1,-1,1
2,-1,-1,-1,-1,-1,-1,-1
2,24,2,-1,-1,-1,-1,-1
2,24,1,-1,-1,-1,-1,-1
2,22,2,-1,-1,-1,-1,-1
2,-1,-1,-1,-1,-1,-1,-1
2,-1,-1,-1,-1,-1,-1,-1
2,39,1,-1,-1,-1,-1,-1
2,38,2,-1,-1,-1,-1,-1
2,16,2,-1,-1,-1,-1,-1
2,8,2,-1,-1,-1,-1,-1
2,22,2,1,3,2,-1,1
2,23,1,1,3,-1,-1,1
2,23,2,1,3,-1,-1,1
2,2,2,1,3,-1,-1,1
2,1,2,1,3,-1,-1,1
2,64,1,2,-1,-1,-1,1
2,63,2,2,-1,-1,-1,1
2,32,2,-1,-1,-1,-1,-1
2,31,1,-1,-1,-1,-1,-1
2,11,2,-1,-1,-1,-1,-1
2,8,2,-1,-1,-1,-1,-1
2,2,2,-1,-1,-1,-1,-1
2,54,1,2,-1,-1,-1,1
2,64,2,-1,-1,-1,-1,-1
2,35,1,2,-1,-1,-1,1
2,35,2,2,-1,-1,-1,1
2,7,2,2,-1,-1,-1,1
2,1,1,2,-1,-1,-1,1
2,55,1,2,-1,-1,-1,1
2,52,2,2,-1,-1,-1,1
2,30,1,2,-1,-1,-1,1
2,29,1,2,-1,-1,-1,1
2,19,2,2,-1,-1,-1,1
2,9,2,2,-1,-1,-1,1
2,27,1,1,3,-1,-1,1
2,51,1,1,3,-1,-1,1
2,67,2,1,3,-1,-1,1
2,28,1,2,-1,-1,-1,1
2,29,2,2,-1,-1,-1,1
2,26,1,2,-1,-1,-1,1
2,24,2,2,-1,-1,-1,1
2,6,1,2,-1,-1,-1,1
2,3,1,2,-1,-1,-1,1
2,58,1,2,-1,-1,-1,1
2,55,2,2,-1,-1,-1,1
2,6,2,2,-1,-1,-1,1
2,37,2,1,2,1,2,3
2,14,2,1,2,1,2,3
2,78,2,-1,-1,-1,-1,-1
2,50,2,1,2,2,-1,2
2,26,2,1,2,2,-1,2
2,59,1,1,2,2,-1,2
2,18,2,1,2,2,-1,2
2,13,2,1,2,2,-1,2
2,21,1,1,2,2,-1,2
4,54,2,2,-1,-1,-1,1
4,43,2,2,-1,-1,-1,1
4,-1,-1,-1,-1,-1,-1,-1
4,-1,-1,-1,-1,-1,-1,-1
4,49,1,2,-1,-1,-1,1
4,48,2,2,-1,-1,-1,1
4,20,2,2,-1,-1,-1,1
4,-1,-1,-1,-1,-1,-1,-1
4,-1,-1,-1,-1,-1,-1,-1
4,-1,-1,-1,-1,-1,-1,-1
4,47,1,-1,-1,-1,-1,-1
4,46,2,-1,-1,-1,-1,-1
4,16,1,-1,-1,-1,-1,-1
4,15,1,-1,-1,-1,-1,-1
4,15,1,-1,-1,-1,-1,-1
4,8,2,-1,-1,-1,-1,-1
4,6,1,-1,-1,-1,-1,-1
4,-1,-1,-1,-1,-1,-1,-1
4,39,2,1,3,-1,-1,1
4,19,1,1,3,-1,-1,1
4,43,2,2,-1,-1,-1,1
4,33,2,1,3,-1,-1,1
4,64,2,2,2,2,-1,1
4,33,2,2,2,2,-1,1
4,16,2,2,2,2,-1,1
4,58,1,2,3,-1,-1,1
4,57,2,2,3,-1,-1,1
4,60,2,1,3,-1,-1,1
4,60,1,1,3,-1,-1,1
4,21,2,1,3,-1,-1,1
4,21,2,1,3,-1,-1,1
4,48,2,-1,-1,-1,-1,-1
4,52,1,-1,-1,-1,-1,-1
4,14,2,-1,-1,-1,-1,-1
4,3,2,-1,-1,-1,-1,-1
4,2,2,-1,-1,-1,-1,-1
4,35,2,-1,-1,-1,-1,-1
4,73,2,-1,-1,-1,-1,-1
4,74,1,-1,-1,-1,-1,-1
4,51,2,-1,-1,-1,-1,-1
4,25,1,-1,-1,-1,-1,-1
4,69,2,2,-1,-1,-1,1
4,27,1,2,-1,-1,-1,1
4,26,2,2,-1,-1,-1,1
4,-1,-1,-1,-1,-1,-1,-1
4,-1,-1,-1,-1,-1,-1,-1
4,72,1,-1,-1,-1,-1,-1
4,72,2,-1,-1,-1,-1,-1
4,-1,-1,-1,-1,-1,-1,-1
4,85,2,1,2,2,-1,2
4,47,1,1,2,2,-1,2
4,40,2,1,2,2,-1,2
4,26,2,1,2,2,-1,2
4,21,2,1,2,2,-1,2
4,0,2,1,2,2,-1,2
4,78,2,2,-1,-1,-1,1
4,41,2,2,3,-1,-1,1
4,15,2,2,3,-1,-1,1
4,8,2,2,3,-1,-1,1
4,45,2,2,3,-1,-1,1
4,19,1,2,3,-1,-1,1
4,49,2,2,-1,-1,-1,1
4,-1,-1,-1,-1,-1,-1,-1
4,-1,-1,-1,-1,-1,-1,-1
4,25,1,1,2,2,-1,1
4,22,2,1,2,2,-1,1
4,14,2,1,2,2,-1,1
4,68,2,2,-1,-1,-1,1
4,69,1,2,-1,-1,-1,1
4,27,2,2,-1,-1,-1,1
4,62,2,2,-1,-1,-1,1
4,-1,-1,-1,-1,-1,-1,-1
4,-1,-1,-1,-1,-1,-1,-1
4,51,2,-1,-1,-1,-1,-1
4,20,2,-1,-1,-1,-1,-1
4,71,1,2,-1,-1,-1,1
4,74,2,2,-1,-1,-1,1
4,28,1,2,-1,-1,-1,1
4,28,2,2,-1,-1,-1,1
4,3,2,2,-1,-1,-1,1
4,54,1,1,2,1,2,3
4,74,1,2,-1,-1,-1,1
4,52,2,2,-1,-1,-1,1
4,48,2,2,3,2,-1,1
4,41,2,1,3,-1,-1,1
4,67,2,1,3,-1,-1,1
4,21,2,1,3,-1,-1,1
4,13,1,1,3,-1,-1,1
4,49,2,1,2,2,-1,2
4,24,2,1,2,2,-1,2
4,15,1,1,2,2,-1,2
4,-1,-1,-1,-1,-1,-1,-1
4,61,1,1,3,-1,-1,1
4,53,2,1,3,-1,-1,1
4,-1,-1,-1,-1,-1,-1,-1
4,77,1,1,3,-1,-1,1
4,69,2,1,3,-1,-1,1
4,-1,-1,-1,-1,-1,-1,-1
4,-1,-1,-1,-1,-1,-1,-1
5,67,2,2,-1,-1,-1,1
5,67,1,-1,-1,-1,-1,-1
5,85,2,-1,-1,-1,-1,-1
5,23,1,2,-1,-1,-1,1
5,31,1,-1,-1,-1,-1,-1
5,30,2,-1,-1,-1,-1,-1
5,5,2,-1,-1,-1,-1,-1
5,37,1,2,-1,-1,-1,1
5,40,2,2,-1,-1,-1,1
5,-1,-1,-1,-1,-1,-1,-1
5,44,2,1,3,2,-1,1
5,17,1,1,3,2,-1,1
5,12,1,1,3,2,-1,1
5,66,2,1,3,2,-1,1
5,51,1,-1,-1,-1,-1,-1
5,48,2,-1,-1,-1,-1,-1
5,28,1,-1,-1,-1,-1,-1
5,33,1,-1,-1,-1,-1,-1
5,72,2,-1,-1,-1,-1,-1
5,-1,-1,-1,-1,-1,-1,-1
5,58,1,-1,-1,-1,-1,-1
5,47,2,-1,-1,-1,-1,-1
5,63,2,2,3,-1,-1,1
5,63,2,2,-1,-1,-1,1
5,64,1,2,-1,-1,-1,1
5,79,2,-1,-1,-1,-1,-1
5,22,2,1,2,1,2,3
5,4,2,1,2,1,2,3
5,2,1,1,2,1,2,3
5,52,2,-1,-1,-1,-1,-1
5,55,1,-1,-1,-1,-1,-1
5,15,1,-1,-1,-1,-1,-1
5,22,1,-1,-1,-1,-1,-1
5,18,2,1,2,2,-1,3
5,18,1,1,3,-1,-1,1
5,48,2,1,3,-1,-1,1
5,19,1,1,3,-1,-1,1
5,8,2,1,3,-1,-1,1
5,53,1,1,3,-1,-1,1
5,36,1,-1,-1,-1,-1,-1
5,38,2,-1,-1,-1,-1,-1
5,14,2,-1,-1,-1,-1,-1
5,13,1,-1,-1,-1,-1,-1
5,-1,-1,-1,-1,-1,-1,-1
5,61,2,-1,-1,-1,-1,-1
5,59,1,-1,-1,-1,-1,-1
5,9,2,-1,-1,-1,-1,-1
5,35,1,1,3,-1,-1,1
5,34,2,1,3,-1,-1,1
5,11,2,1,3,-1,-1,1
5,12,2,1,3,-1,-1,1
5,7,2,1,3,-1,-1,1
5,63,1,1,3,-1,-1,1
5,-1,-1,-1,-1,-1,-1,-1
5,-1,-1,-1,-1,-1,-1,-1
5,22,2,-1,-1,-1,-1,-1
5,22,1,-1,-1,-1,-1,-1
5,1,2,-1,-1,-1,-1,-1
5,0,1,-1,-1,-1,-1,-1
5,71,2,-1,-1,-1,-1,-1
5,21,2,-1,-1,-1,-1,-1
5,21,2,2,-1,-1,-1,1
5,20,1,2,-1,-1,-1,1
5,-1,-1,-1,-1,-1,-1,-1
5,85,2,2,-1,-1,-1,1
5,67,2,2,-1,-1,-1,1
5,-1,-1,-1,-1,-1,-1,-1
5,34,1,2,-1,-1,-1,1
5,27,2,2,-1,-1,-1,1
5,39,2,1,3,-1,-1,1
5,40,1,1,3,-1,-1,1
5,16,2,1,3,-1,-1,1
5,10,1,1,3,-1,-1,1
5,8,1,1,3,-1,-1,1
5,7,1,1,3,-1,-1,1
6,41,1,2,-1,-1,-1,1
6,38,2,2,-1,-1,-1,1
6,14,1,2,-1,-1,-1,1
6,12,2,2,-1,-1,-1,1
6,9,2,2,-1,-1,-1,1
6,49,1,2,-1,-1,-1,1
6,44,1,2,-1,-1,-1,1
6,30,1,2,-1,-1,-1,1
6,30,2,2,-1,-1,-1,1
6,30,2,2,-1,-1,-1,1
6,60,2,2,-1,-1,-1,1
6,-1,-1,-1,-1,-1,-1,-1
6,80,2,2,-1,-1,-1,1
6,80,1,2,-1,-1,-1,1
6,26,1,2,-1,-1,-1,1
6,52,2,2,-1,-1,-1,1
6,51,1,2,-1,-1,-1,1
6,54,1,2,-1,-1,-1,1
6,53,2,2,-1,-1,-1,1
6,22,1,2,-1,-1,-1,1
6,18,1,2,-1,-1,-1,1
6,57,1,2,-1,-1,-1,1
6,57,2,2,-1,-1,-1,1
6,23,2,2,-1,-1,-1,1
6,56,2,-1,-1,-1,-1,-1
6,22,2,-1,-1,-1,-1,-1
6,33,1,-1,-1,-1,-1,-1
6,33,2,-1,-1,-1,-1,-1
6,36,1,-1,-1,-1,-1,-1
6,12,2,-1,-1,-1,-1,-1
6,9,1,-1,-1,-1,-1,-1
6,6,2,-1,-1,-1,-1,-1
6,-1,-1,-1,-1,-1,-1,-1
6,-1,-1,-1,-1,-1,-1,-1
6,54,1,2,-1,-1,-1,1
6,53,2,2,-1,-1,-1,1
6,23,1,1,3,-1,-1,1
6,22,2,1,3,-1,-1,1
6,49,2,1,3,-1,-1,1
6,12,2,1,3,-1,-1,1
6,0,1,1,3,-1,-1,1
6,57,2,2,3,-1,-1,1
6,39,1,2,3,-1,-1,1
6,45,2,-1,-1,-1,-1,-1
6,54,1,-1,-1,-1,-1,-1
6,9,1,-1,-1,-1,-1,-1
6,-1,-1,-1,-1,-1,-1,-1
6,-1,-1,-1,-1,-1,-1,-1
6,72,1,2,2,2,-1,3
6,46,1,2,2,2,-1,3
6,76,2,2,2,2,-1,3
6,72,2,2,-1,-1,-1,1
6,73,1,2,-1,-1,-1,1
6,38,2,2,-1,-1,-1,1
6,48,1,2,-1,-1,-1,1
6,6,1,2,-1,-1,-1,1
6,68,1,2,-1,-1,-1,1
6,29,1,1,3,-1,-1,1
6,51,2,1,3,-1,-1,1
6,31,2,1,3,-1,-1,1
6,5,1,1,3,-1,-1,1
6,1,1,1,3,-1,-1,1
6,71,1,-1,-1,-1,-1,-1
6,70,2,-1,-1,-1,-1,-1
6,45,1,-1,-1,-1,-1,-1
6,72,1,1,1,1,1,3
6,54,2,-1,-1,-1,-1,-1
6,20,2,-1,-1,-1,-1,-1
6,62,2,2,-1,-1,-1,1
6,46,2,1,3,-1,-1,1
6,13,1,1,3,-1,-1,1
6,50,2,-1,-1,-1,-1,-1
6,52,1,-1,-1,-1,-1,-1
6,43,2,-1,-1,-1,-1,-1
6,14,1,-1,-1,-1,-1,-1
6,12,2,-1,-1,-1,-1,-1
6,85,1,-1,-1,-1,-1,-1
6,53,2,2,-1,-1,-1,1
6,30,2,-1,-1,-1,-1,-1
6,30,1,-1,-1,-1,-1,-1
6,41,2,-1,-1,-1,-1,-1
6,54,1,-1,-1,-1,-1,-1
6,9,2,-1,-1,-1,-1,-1
6,4,1,-1,-1,-1,-1,-1
6,51,1,-1,-1,-1,-1,-1
6,56,2,-1,-1,-1,-1,-1
6,25,1,-1,-1,-1,-1,-1
6,22,1,-1,-1,-1,-1,-1
6,24,2,-1,-1,-1,-1,-1
6,41,1,-1,-1,-1,-1,-1
6,35,2,-1,-1,-1,-1,-1
6,7,1,-1,-1,-1,-1,-1
6,4,2,-1,-1,-1,-1,-1
6,31,1,2,2,2,-1,2
6,47,2,2,2,2,-1,2
6,76,2,-1,-1,-1,-1,-1
6,38,1,-1,-1,-1,-1,-1
6,-1,-1,-1,-1,-1,-1,-1
6,51,1,1,2,1,3,3
6,34,2,-1,-1,-1,-1,-1
6,37,1,-1,-1,-1,-1,-1
6,8,1,-1,-1,-1,-1,-1
6,9,1,-1,-1,-1,-1,-1
6,10,2,-1,-1,-1,-1,-1
6,53,1,2,-1,-1,-1,1
6,48,2,2,-1,-1,-1,1
6,27,1,2,-1,-1,-1,1
6,28,2,2,-1,-1,-1,1
6,76,2,-1,-1,-1,-1,-1
6,27,1,1,3,-1,-1,1
6,-1,-1,-1,-1,-1,-1,-1
6,29,2,2,-1,-1,-1,1
6,29,1,2,-1,-1,-1,1
6,4,2,2,-1,-1,-1,1
6,0,1,2,-1,-1,-1,1
6,39,1,2,3,2,-1,1
6,38,2,2,3,2,-1,1
6,6,1,2,3,2,-1,1
6,4,2,2,3,2,-1,1
6,-1,-1,-1,-1,-1,-1,-1
6,36,1,2,-1,-1,-1,1
6,38,2,2,-1,-1,-1,1
6,2,1,2,-1,-1,-1,1
6,6,2,2,-1,-1,-1,1
6,42,2,2,-1,-1,-1,1
6,39,1,2,-1,-1,-1,1
6,15,1,2,-1,-1,-1,1
6,72,2,1,1,2,-1,1
6,80,1,1,1,2,-1,1
6,20,1,1,3,-1,-1,1
6,40,1,1,3,-1,-1,1
6,39,2,1,3,-1,-1,1
6,17,2,1,3,-1,-1,1
6,61,2,2,-1,-1,-1,1
6,60,2,1,3,-1,-1,1
6,63,1,1,3,-1,-1,1
6,36,1,2,-1,-1,-1,1
6,44,2,2,-1,-1,-1,1
6,8,1,2,-1,-1,-1,1
6,15,2,2,-1,-1,-1,1
6,74,1,-1,-1,-1,-1,-1
6,67,2,-1,-1,-1,-1,-1
6,41,2,2,-1,-1,-1,1
6,41,1,2,-1,-1,-1,1
6,22,2,2,-1,-1,-1,1
6,18,1,2,-1,-1,-1,1
6,68,2,2,-1,-1,-1,1
6,26,2,2,-1,-1,-1,1
6,29,1,2,-1,-1,-1,1
6,9,1,2,-1,-1,-1,1
6,72,1,2,-1,-1,-1,1
6,76,2,2,-1,-1,-1,1
6,77,1,2,-1,-1,-1,1
6,37,2,2,-1,-1,-1,1
6,19,2,2,-1,-1,-1,1
6,35,1,-1,-1,-1,-1,-1
6,77,1,-1,-1,-1,-1,-1
6,-1,-1,-1,-1,-1,-1,-1
6,41,1,2,-1,-1,-1,1
6,34,2,2,-1,-1,-1,1
6,31,2,1,3,2,-1,1
6,31,1,1,3,2,-1,1
6,11,1,1,3,2,-1,1
6,11,1,1,3,2,-1,1
6,1,1,1,3,2,-1,1
6,0,2,1,3,2,-1,1
6,50,1,2,-1,-1,-1,1
6,48,2,2,-1,-1,-1,1
6,48,1,2,-1,-1,-1,1
6,-1,-1,-1,-1,-1,-1,-1
6,-1,-1,-1,-1,-1,-1,-1
6,44,1,2,-1,-1,-1,1
6,44,1,2,-1,-1,-1,1
6,44,2,2,-1,-1,-1,1
6,48,1,2,-1,-1,-1,1
6,40,2,2,-1,-1,-1,1
6,43,1,2,-1,-1,-1,1
6,35,2,2,-1,-1,-1,1
6,-1,-1,-1,-1,-1,-1,-1
6,59,2,-1,-1,-1,-1,-1
6,2,1,-1,-1,-1,-1,-1
6,-1,-1,-1,-1,-1,-1,-1
6,68,2,-1,-1,-1,-1,-1
6,27,2,-1,-1,-1,-1,-1
6,29,1,-1,-1,-1,-1,-1
6,10,1,-1,-1,-1,-1,-1
6,-1,-1,-1,-1,-1,-1,-1
6,74,1,1,3,-1,-1,1
6,57,2,-1,-1,-1,-1,-1
6,85,2,-1,-1,-1,-1,-1
6,-1,-1,-1,-1,-1,-1,-1
6,66,1,2,-1,-1,-1,1
6,44,2,2,-1,-1,-1,1
6,78,1,2,-1,-1,-1,1
6,16,2,2,-1,-1,-1,1
6,71,2,2,-1,-1,-1,1
6,54,1,2,-1,-1,-1,1
6,51,2,2,-1,-1,-1,1
